label,horizon_sec,slots,num_jobs,num_nodes,num_edges,total_demand,max_flow_value,coverage_ratio,flow_algorithm,graph_build_sec,maxflow_sec,total_runtime_sec
24h,86400,1440,7555,145803,2150486,359448.5460952605,303554.81405830785,0.8445014379828935,edmonds_karp,96.884675459,4622.119282541999,4719.009746584
